6.235296024966387, 41.4860002382938
7.612020239132423, 43.875959854569494
8.76829664582174, 45.7416750037071
9.794546147538144, 47.2717069998548
10.720449663742027, 48.64344032198499
11.57526326975755, 49.810125703173846
12.371611608469497, 50.85898358725588
13.116405711828005, 51.846597400048815
13.825266843434804, 52.75717559751175
14.500757777005454, 53.56232566655513
15.141441992922111, 54.29380043283788
15.758907219204515, 55.01997698789143
16.352494721180694, 55.662956392173705
16.92880873620297, 56.28054500781775
17.479713922351454, 56.83728036669214
18.01912722253213, 57.414497628401385
18.542018981699748, 57.90450599473448
19.051164136534133, 58.38738801305647
19.545381676223318, 58.91724299035919